#     TIME       MAGNITUDE    ERROR      PHASE        MODEL      (O-C)
   1508.739368   10.499432  -1.000000   0.47863401  10.500003  -0.000572
   1508.740757   10.500018  -1.000000   0.47868716  10.500003   0.000015
   1508.742146   10.501043  -1.000000   0.47874031  10.500003   0.001039
   1508.743535   10.501542  -1.000000   0.47879346  10.500003   0.001539
   1508.744924   10.500822  -1.000000   0.47884661  10.500003   0.000819
   1508.746312   10.498361  -1.000000   0.47889976  10.500003  -0.001642
   1508.747701   10.500006  -1.000000   0.47895291  10.500003   0.000002
   1508.749090   10.500924  -1.000000   0.47900606  10.500003   0.000921
   1508.750479   10.499032  -1.000000   0.47905921  10.500003  -0.000972
   1508.751868   10.500003  -1.000000   0.47911236  10.500003  -0.000000
   1508.753257   10.499636  -1.000000   0.47916550  10.500003  -0.000368
   1508.754646   10.500148  -1.000000   0.47921865  10.500003   0.000145
   1508.756034   10.500293  -1.000000   0.47927180  10.500003   0.000290
   1508.757423   10.501139  -1.000000   0.47932495  10.500003   0.001136
   1508.758812   10.499007  -1.000000   0.47937810  10.500003  -0.000996
   1508.760201   10.501410  -1.000000   0.47943125  10.500003   0.001406
   1508.761590   10.500485  -1.000000   0.47948440  10.500003   0.000482
   1508.762979   10.501027  -1.000000   0.47953755  10.500003   0.001024
   1508.764368   10.500290  -1.000000   0.47959070  10.500003   0.000286
   1508.765756   10.501150  -1.000000   0.47964385  10.500003   0.001147
   1508.767145   10.499919  -1.000000   0.47969700  10.500003  -0.000085
   1508.768534   10.502108  -1.000000   0.47975015  10.500003   0.002104
   1508.769923   10.500094  -1.000000   0.47980330  10.500003   0.000091
   1508.771312   10.499769  -1.000000   0.47985644  10.500003  -0.000234
   1508.772701   10.499798  -1.000000   0.47990959  10.500003  -0.000205
   1508.774090   10.502380  -1.000000   0.47996274  10.500003   0.002376
   1508.775479   10.502418  -1.000000   0.48001589  10.500003   0.002415
   1508.776867   10.500234  -1.000000   0.48006904  10.500003   0.000231
   1508.778256   10.501739  -1.000000   0.48012219  10.500003   0.001735
   1508.779645   10.500817  -1.000000   0.48017534  10.500003   0.000813
   1508.781034   10.500682  -1.000000   0.48022849  10.500003   0.000679
   1508.782423   10.500923  -1.000000   0.48028164  10.500003   0.000920
   1508.783812   10.500082  -1.000000   0.48033479  10.500003   0.000079
   1508.785201   10.499416  -1.000000   0.48038794  10.500003  -0.000587
   1508.786589   10.499347  -1.000000   0.48044109  10.500003  -0.000656
   1508.787978   10.500669  -1.000000   0.48049423  10.500003   0.000666
   1508.789367   10.497944  -1.000000   0.48054738  10.500003  -0.002059
   1508.790756   10.499835  -1.000000   0.48060053  10.500003  -0.000168
   1508.792145   10.501347  -1.000000   0.48065368  10.500003   0.001344
   1508.793534   10.501393  -1.000000   0.48070683  10.500003   0.001390
   1508.794923   10.500005  -1.000000   0.48075998  10.500003   0.000001
   1508.796311   10.500876  -1.000000   0.48081313  10.500003   0.000873
   1508.797700   10.500157  -1.000000   0.48086628  10.500003   0.000154
   1508.799089   10.500679  -1.000000   0.48091943  10.500003   0.000676
   1508.800478   10.499572  -1.000000   0.48097258  10.500003  -0.000431
   1508.801867   10.500770  -1.000000   0.48102573  10.500003   0.000767
   1508.803256   10.497326  -1.000000   0.48107888  10.500003  -0.002677
   1508.804645   10.499898  -1.000000   0.48113203  10.500003  -0.000105
   1508.806033   10.500208  -1.000000   0.48118517  10.500003   0.000205
   1508.807422   10.499497  -1.000000   0.48123832  10.500003  -0.000507
   1508.808811   10.502506  -1.000000   0.48129147  10.500003   0.002502
   1508.810200   10.499958  -1.000000   0.48134462  10.500003  -0.000045
   1508.811589   10.500232  -1.000000   0.48139777  10.500003   0.000229
   1508.812978   10.497507  -1.000000   0.48145092  10.500003  -0.002496
   1508.814367   10.499253  -1.000000   0.48150407  10.500003  -0.000750
   1508.815755   10.499052  -1.000000   0.48155722  10.500003  -0.000951
   1508.817144   10.501462  -1.000000   0.48161037  10.500003   0.001459
   1508.818533   10.499117  -1.000000   0.48166352  10.500003  -0.000886
   1508.819922   10.501290  -1.000000   0.48171667  10.500003   0.001287
   1508.821311   10.499443  -1.000000   0.48176982  10.500003  -0.000560
   1508.822700   10.500622  -1.000000   0.48182297  10.500003   0.000619
   1508.824089   10.500012  -1.000000   0.48187611  10.500003   0.000009
   1508.825478   10.501012  -1.000000   0.48192926  10.500003   0.001009
   1508.826866   10.501942  -1.000000   0.48198241  10.500003   0.001939
   1508.828255   10.501529  -1.000000   0.48203556  10.500003   0.001526
   1508.829644   10.499707  -1.000000   0.48208871  10.500003  -0.000296
   1508.831033   10.501321  -1.000000   0.48214186  10.500003   0.001318
   1508.832422   10.500835  -1.000000   0.48219501  10.500003   0.000832
   1508.833811   10.499870  -1.000000   0.48224816  10.500003  -0.000134
   1508.835200   10.500092  -1.000000   0.48230131  10.500003   0.000089
   1508.836588   10.499995  -1.000000   0.48235446  10.500003  -0.000008
   1508.837977   10.500983  -1.000000   0.48240761  10.500003   0.000980
   1508.839366   10.498432  -1.000000   0.48246076  10.500003  -0.001572
   1508.840755   10.500322  -1.000000   0.48251391  10.500003   0.000319
   1508.842144   10.498643  -1.000000   0.48256705  10.500003  -0.001360
   1508.843533   10.498558  -1.000000   0.48262020  10.500003  -0.001445
   1508.844922   10.499198  -1.000000   0.48267335  10.500003  -0.000805
   1508.846310   10.499386  -1.000000   0.48272650  10.500003  -0.000617
   1508.847699   10.499942  -1.000000   0.48277965  10.500003  -0.000061
   1508.849088   10.499701  -1.000000   0.48283280  10.500003  -0.000302
   1508.850477   10.499270  -1.000000   0.48288595  10.500003  -0.000733
   1508.851866   10.499107  -1.000000   0.48293910  10.500003  -0.000896
   1508.853255   10.502981  -1.000000   0.48299225  10.500003   0.002978
   1508.854644   10.498124  -1.000000   0.48304540  10.500003  -0.001879
   1508.856032   10.499585  -1.000000   0.48309855  10.500003  -0.000418
   1508.857421   10.500917  -1.000000   0.48315170  10.500003   0.000913
   1508.858810   10.502025  -1.000000   0.48320485  10.500003   0.002021
   1508.860199   10.500935  -1.000000   0.48325799  10.500003   0.000932
   1508.861588   10.499158  -1.000000   0.48331114  10.500003  -0.000845
   1508.862977   10.498724  -1.000000   0.48336429  10.500003  -0.001280
   1508.864366   10.499736  -1.000000   0.48341744  10.500003  -0.000267
   1508.865754   10.501218  -1.000000   0.48347059  10.500003   0.001215
   1508.867143   10.502654  -1.000000   0.48352374  10.500003   0.002651
   1508.868532   10.499670  -1.000000   0.48357689  10.500003  -0.000333
   1508.869921   10.499311  -1.000000   0.48363004  10.500003  -0.000693
   1508.871310   10.498085  -1.000000   0.48368319  10.500003  -0.001918
   1508.872699   10.498470  -1.000000   0.48373634  10.500003  -0.001533
   1508.874088   10.499599  -1.000000   0.48378949  10.500003  -0.000404
   1508.875476   10.500020  -1.000000   0.48384264  10.500003   0.000017
   1508.876865   10.498966  -1.000000   0.48389579  10.500003  -0.001037
   1508.878254   10.501677  -1.000000   0.48394893  10.500003   0.001674
   1508.879643   10.500900  -1.000000   0.48400208  10.500003   0.000897
   1508.881032   10.500541  -1.000000   0.48405523  10.500003   0.000538
   1508.882421   10.502227  -1.000000   0.48410838  10.500003   0.002224
   1508.883810   10.499573  -1.000000   0.48416153  10.500003  -0.000430
   1508.885199   10.501555  -1.000000   0.48421468  10.500003   0.001552
   1508.886587   10.498476  -1.000000   0.48426783  10.500003  -0.001528
   1508.887976   10.500390  -1.000000   0.48432098  10.500003   0.000386
   1508.889365   10.500846  -1.000000   0.48437413  10.500003   0.000843
   1508.890754   10.500827  -1.000000   0.48442728  10.500003   0.000824
   1508.892143   10.497727  -1.000000   0.48448043  10.500003  -0.002277
   1508.893532   10.502180  -1.000000   0.48453358  10.500003   0.002177
   1508.894921   10.500595  -1.000000   0.48458672  10.500003   0.000592
   1508.896309   10.502128  -1.000000   0.48463987  10.500003   0.002125
   1508.897698   10.499387  -1.000000   0.48469302  10.500003  -0.000616
   1508.899087   10.500049  -1.000000   0.48474617  10.500003   0.000046
   1508.900476   10.500948  -1.000000   0.48479932  10.500003   0.000945
   1508.901865   10.500586  -1.000000   0.48485247  10.500003   0.000583
   1508.903254   10.499763  -1.000000   0.48490562  10.500003  -0.000241
   1508.904643   10.499717  -1.000000   0.48495877  10.500003  -0.000286
   1508.906031   10.499506  -1.000000   0.48501192  10.500003  -0.000497
   1508.907420   10.502725  -1.000000   0.48506507  10.500003   0.002722
   1508.908809   10.497454  -1.000000   0.48511822  10.500003  -0.002549
   1508.910198   10.501323  -1.000000   0.48517137  10.500003   0.001320
   1508.911587   10.499666  -1.000000   0.48522452  10.500003  -0.000338
   1508.912976   10.500819  -1.000000   0.48527766  10.500003   0.000816
   1508.914365   10.498519  -1.000000   0.48533081  10.500003  -0.001485
   1508.915753   10.500549  -1.000000   0.48538396  10.500003   0.000546
   1508.917142   10.500786  -1.000000   0.48543711  10.500003   0.000782
   1508.918531   10.499258  -1.000000   0.48549026  10.500003  -0.000745
   1508.919920   10.500224  -1.000000   0.48554341  10.500003   0.000221
   1508.921309   10.499691  -1.000000   0.48559656  10.500003  -0.000313
   1508.922698   10.499131  -1.000000   0.48564971  10.500003  -0.000872
   1508.924087   10.500352  -1.000000   0.48570286  10.500003   0.000348
   1508.925475   10.500543  -1.000000   0.48575601  10.500003   0.000539
   1508.926864   10.499725  -1.000000   0.48580916  10.500003  -0.000278
   1508.928253   10.499879  -1.000000   0.48586231  10.500003  -0.000124
   1508.929642   10.500206  -1.000000   0.48591546  10.500003   0.000203
   1508.931031   10.499491  -1.000000   0.48596860  10.500003  -0.000512
   1508.932420   10.499236  -1.000000   0.48602175  10.500003  -0.000767
   1508.933809   10.499351  -1.000000   0.48607490  10.500003  -0.000653
   1508.935198   10.498503  -1.000000   0.48612805  10.500003  -0.001500
   1508.936586   10.500859  -1.000000   0.48618120  10.500003   0.000856
   1508.937975   10.500402  -1.000000   0.48623435  10.500003   0.000399
   1508.939364   10.499422  -1.000000   0.48628750  10.500003  -0.000581
   1508.940753   10.501676  -1.000000   0.48634065  10.500003   0.001673
   1508.942142   10.502312  -1.000000   0.48639380  10.500003   0.002309
   1508.943531   10.500207  -1.000000   0.48644695  10.500003   0.000203
   1508.944920   10.499006  -1.000000   0.48650010  10.500003  -0.000997
   1508.946308   10.500132  -1.000000   0.48655325  10.500003   0.000128
   1508.947697   10.499511  -1.000000   0.48660640  10.500003  -0.000492
   1508.949086   10.500982  -1.000000   0.48665954  10.500003   0.000978
   1508.950475   10.500155  -1.000000   0.48671269  10.500003   0.000152
   1508.951864   10.502250  -1.000000   0.48676584  10.500003   0.002246
   1508.953253   10.499065  -1.000000   0.48681899  10.500003  -0.000938
   1508.954642   10.500938  -1.000000   0.48687214  10.500003   0.000935
   1508.956030   10.499539  -1.000000   0.48692529  10.500003  -0.000465
   1508.957419   10.498641  -1.000000   0.48697844  10.500003  -0.001363
   1508.958808   10.500791  -1.000000   0.48703159  10.500003   0.000788
   1508.960197   10.501558  -1.000000   0.48708474  10.500003   0.001554
   1508.961586   10.501703  -1.000000   0.48713789  10.500003   0.001700
   1508.962975   10.501403  -1.000000   0.48719104  10.500003   0.001400
   1508.964364   10.500230  -1.000000   0.48724419  10.500003   0.000227
   1508.965752   10.498204  -1.000000   0.48729733  10.500003  -0.001799
   1508.967141   10.500319  -1.000000   0.48735048  10.500003   0.000315
   1508.968530   10.502510  -1.000000   0.48740363  10.500003   0.002507
   1508.969919   10.500266  -1.000000   0.48745678  10.500003   0.000263
   1508.971308   10.498849  -1.000000   0.48750993  10.500003  -0.001154
   1508.972697   10.500269  -1.000000   0.48756308  10.500003   0.000265
   1508.974086   10.499467  -1.000000   0.48761623  10.500003  -0.000537
   1508.975474   10.499749  -1.000000   0.48766938  10.500003  -0.000255
   1508.976863   10.499785  -1.000000   0.48772253  10.500003  -0.000218
   1508.978252   10.499400  -1.000000   0.48777568  10.500003  -0.000603
   1508.979641   10.500750  -1.000000   0.48782883  10.500003   0.000747
   1508.981030   10.498823  -1.000000   0.48788198  10.500003  -0.001180
   1508.982419   10.499266  -1.000000   0.48793513  10.500003  -0.000738
   1508.983808   10.499577  -1.000000   0.48798827  10.500003  -0.000426
   1508.985197   10.499502  -1.000000   0.48804142  10.500003  -0.000501
   1508.986585   10.499357  -1.000000   0.48809457  10.500003  -0.000646
   1508.987974   10.499169  -1.000000   0.48814772  10.500003  -0.000834
   1508.989363   10.498922  -1.000000   0.48820087  10.500003  -0.001081
   1508.990752   10.499281  -1.000000   0.48825402  10.500003  -0.000722
   1508.992141   10.500308  -1.000000   0.48830717  10.500003   0.000304
   1508.993530   10.499713  -1.000000   0.48836032  10.500003  -0.000290
   1508.994919   10.499323  -1.000000   0.48841347  10.500003  -0.000680
   1508.996307   10.500425  -1.000000   0.48846662  10.500003   0.000422
   1508.997696   10.500861  -1.000000   0.48851977  10.500003   0.000858
   1508.999085   10.501216  -1.000000   0.48857292  10.500003   0.001213
   1509.000474   10.500118  -1.000000   0.48862607  10.500003   0.000115
   1509.001863   10.498572  -1.000000   0.48867921  10.500003  -0.001431
   1509.003252   10.500026  -1.000000   0.48873236  10.500003   0.000023
   1509.004641   10.500701  -1.000000   0.48878551  10.500003   0.000698
   1509.006029   10.499255  -1.000000   0.48883866  10.500003  -0.000748
   1509.007418   10.499799  -1.000000   0.48889181  10.500003  -0.000204
   1509.008807   10.500259  -1.000000   0.48894496  10.500003   0.000256
   1509.010196   10.498717  -1.000000   0.48899811  10.500003  -0.001287
   1509.011585   10.500371  -1.000000   0.48905126  10.500003   0.000368
   1509.012974   10.500924  -1.000000   0.48910441  10.500003   0.000921
   1509.014363   10.497679  -1.000000   0.48915756  10.500003  -0.002324
   1509.015751   10.500931  -1.000000   0.48921071  10.500003   0.000927
   1509.017140   10.500891  -1.000000   0.48926386  10.500003   0.000888
   1509.018529   10.500200  -1.000000   0.48931701  10.500003   0.000196
   1509.019918   10.499774  -1.000000   0.48937015  10.500003  -0.000229
   1509.021307   10.500737  -1.000000   0.48942330  10.500003   0.000734
   1509.022696   10.499566  -1.000000   0.48947645  10.500003  -0.000437
   1509.024085   10.499078  -1.000000   0.48952960  10.500003  -0.000926
   1509.025473   10.499503  -1.000000   0.48958275  10.500003  -0.000500
   1509.026862   10.501372  -1.000000   0.48963590  10.500003   0.001369
   1509.028251   10.498979  -1.000000   0.48968905  10.500003  -0.001025
   1509.029640   10.500633  -1.000000   0.48974220  10.500003   0.000630
   1509.031029   10.500491  -1.000000   0.48979535  10.500003   0.000487
   1509.032418   10.501260  -1.000000   0.48984850  10.500003   0.001256
